Membership_Id,Check_In_Date,Check_In_Time,Check_Out_Time
"JY514","2018-03-25 00:00:00,000","794","931"
"JY514","2017-11-17 00:00:00,000","829","888"
"JY514","2017-08-29 00:00:00,000","684","823"
"JY514","2017-08-09 00:00:00,000","710","906"
"JY514","2017-08-24 00:00:00,000","909","1068"
"JY514","2018-03-23 00:00:00,000","642","656"
"JY514","2017-06-19 00:00:00,000","222","480"
"JY514","2018-03-18 00:00:00,000","1027","1048"
"JY514","2017-08-26 00:00:00,000","1122","1145"
"E18IN","2018-01-03 00:00:00,000","280","608"
"E18IN","2018-04-02 00:00:00,000","294","1023"
"E18IN","2018-03-09 00:00:00,000","512","583"
"E18IN","2017-07-12 00:00:00,000","1014","1145"
"E18IN","2017-03-14 00:00:00,000","1189","1192"
"E18IN","2018-01-20 00:00:00,000","1181","1194"
"E18IN","2017-08-03 00:00:00,000","166","574"
"E18IN","2017-11-26 00:00:00,000","848","1067"
"E18IN","2017-11-17 00:00:00,000","1189","1190"
"E18IN","2018-04-18 00:00:00,000","544","1170"
"E18IN","2017-08-24 00:00:00,000","586","1029"
"E18IN","2017-06-27 00:00:00,000","243","1134"
"E18IN","2017-05-30 00:00:00,000","28","521"
"E18IN","2017-01-07 00:00:00,000","662","1186"
"E18IN","2017-01-11 00:00:00,000","894","959"
"E18IN","2017-09-10 00:00:00,000","235","451"
"E18IN","2017-11-21 00:00:00,000","394","984"
"E18IN","2018-03-18 00:00:00,000","673","810"
"E18IN","2017-03-01 00:00:00,000","300","842"
"E18IN","2017-06-18 00:00:00,000","964","1111"
"E18IN","2018-02-15 00:00:00,000","756","1005"
"E18IN","2018-03-15 00:00:00,000","1138","1170"
"E18IN","2017-06-06 00:00:00,000","442","979"
"E18IN","2018-01-05 00:00:00,000","9","1074"
"E18IN","2017-11-20 00:00:00,000","1147","1190"
"E18IN","2017-11-10 00:00:00,000","605","1085"
"E18IN","2017-12-04 00:00:00,000","697","1004"
"E18IN","2017-05-30 00:00:00,000","1113","1173"
"3OOJ1","2018-02-15 00:00:00,000","954","1050"
"3OOJ1","2017-08-30 00:00:00,000","896","1085"
"3OOJ1","2017-01-21 00:00:00,000","885","978"
"3OOJ1","2018-01-12 00:00:00,000","823","1073"
"3OOJ1","2017-06-07 00:00:00,000","1156","1192"
"3OOJ1","2017-05-07 00:00:00,000","953","1052"
"3OOJ1","2017-08-31 00:00:00,000","153","1156"
"3OOJ1","2018-02-05 00:00:00,000","955","989"
"3OOJ1","2017-07-18 00:00:00,000","32","283"
"3OOJ1","2017-06-15 00:00:00,000","1194","1199"
"3OOJ1","2018-01-20 00:00:00,000","465","743"
"N36I5","2017-05-18 00:00:00,000","421","436"
"N36I5","2017-07-01 00:00:00,000","1072","1133"
"N36I5","2017-06-08 00:00:00,000","733","868"
"N36I5","2017-07-12 00:00:00,000","686","796"
"N36I5","2017-03-07 00:00:00,000","29","594"
"N36I5","2017-11-22 00:00:00,000","330","788"
"N36I5","2017-08-28 00:00:00,000","692","1116"
"N36I5","2017-10-07 00:00:00,000","667","759"
"N36I5","2018-04-19 00:00:00,000","191","919"
"N36I5","2017-04-23 00:00:00,000","410","548"
"C84S4","2017-10-09 00:00:00,000","615","775"
"C84S4","2018-04-12 00:00:00,000","1004","1122"
"C84S4","2017-11-16 00:00:00,000","873","1036"
"C84S4","2017-03-01 00:00:00,000","522","524"
"C84S4","2017-08-02 00:00:00,000","1155","1167"
"C84S4","2017-01-31 00:00:00,000","226","947"
"C84S4","2017-09-13 00:00:00,000","987","1071"
"C84S4","2017-10-31 00:00:00,000","228","573"
"C84S4","2017-06-09 00:00:00,000","383","602"
"C84S4","2017-01-22 00:00:00,000","923","1024"
"C84S4","2017-03-11 00:00:00,000","859","1151"
"C84S4","2018-04-11 00:00:00,000","827","1021"
"C84S4","2017-12-31 00:00:00,000","1085","1158"
"C84S4","2018-02-07 00:00:00,000","1102","1181"
"C84S4","2017-05-04 00:00:00,000","88","809"
"C84S4","2017-11-04 00:00:00,000","736","1181"
"C84S4","2017-12-03 00:00:00,000","929","1096"
"C84S4","2017-11-07 00:00:00,000","334","1071"
"C84S4","2017-05-25 00:00:00,000","828","1000"
"C84S4","2017-11-09 00:00:00,000","1105","1120"
"C84S4","2018-02-20 00:00:00,000","843","1169"
"C84S4","2017-10-11 00:00:00,000","885","1154"
"C84S4","2017-03-09 00:00:00,000","830","846"
"C84S4","2017-04-30 00:00:00,000","688","1023"
"C84S4","2018-04-25 00:00:00,000","1180","1191"
"C84S4","2017-10-29 00:00:00,000","244","568"
"C84S4","2017-01-01 00:00:00,000","580","864"
"C84S4","2017-01-12 00:00:00,000","1054","1131"
"C84S4","2017-12-24 00:00:00,000","720","1069"
"C84S4","2018-04-15 00:00:00,000","736","745"
"B5F34","2017-01-28 00:00:00,000","63","838"
"B5F34","2017-11-27 00:00:00,000","796","866"
"B5F34","2017-07-19 00:00:00,000","1058","1088"
"B5F34","2018-02-13 00:00:00,000","741","851"
"B5F34","2017-07-06 00:00:00,000","655","1183"
"B5F34","2017-07-27 00:00:00,000","308","373"
"B5F34","2017-05-31 00:00:00,000","225","1150"
"B5F34","2018-04-05 00:00:00,000","924","1195"
"B5F34","2017-06-03 00:00:00,000","682","840"
"B5F34","2017-07-21 00:00:00,000","1102","1130"
"B5F34","2017-02-27 00:00:00,000","877","1129"
"B5F34","2017-02-17 00:00:00,000","635","734"
"B5F34","2017-05-27 00:00:00,000","107","864"
"B5F34","2017-03-15 00:00:00,000","885","1164"
"B5F34","2017-05-13 00:00:00,000","1049","1130"
"B5F34","2017-04-12 00:00:00,000","1137","1194"
"6NAWM","2017-03-03 00:00:00,000","316","533"
"6NAWM","2017-11-06 00:00:00,000","561","1187"
"6NAWM","2017-11-27 00:00:00,000","313","828"
"71BOE","2017-01-21 00:00:00,000","604","1085"
"71BOE","2017-10-09 00:00:00,000","767","995"
"71BOE","2017-08-02 00:00:00,000","807","822"
"71BOE","2017-03-03 00:00:00,000","208","209"
"71BOE","2017-09-30 00:00:00,000","559","987"
"71BOE","2017-12-24 00:00:00,000","1111","1155"
"71BOE","2017-01-31 00:00:00,000","44","179"
"71BOE","2017-10-31 00:00:00,000","971","1169"
"CGW3X","2017-11-11 00:00:00,000","663","1185"
"CGW3X","2017-11-07 00:00:00,000","1163","1181"
"CGW3X","2017-11-10 00:00:00,000","568","693"
"CGW3X","2017-06-09 00:00:00,000","259","395"
"CGW3X","2017-07-14 00:00:00,000","195","977"
"CGW3X","2017-04-30 00:00:00,000","42","919"
"CGW3X","2018-03-06 00:00:00,000","1068","1190"
"CGW3X","2017-10-08 00:00:00,000","594","597"
"CGW3X","2018-03-20 00:00:00,000","785","931"
"CGW3X","2017-09-21 00:00:00,000","707","755"
"CGW3X","2018-02-19 00:00:00,000","909","1102"
"CGW3X","2017-02-03 00:00:00,000","839","925"
"CGW3X","2017-06-14 00:00:00,000","355","850"
"CGW3X","2017-02-26 00:00:00,000","56","116"
"CGW3X","2018-04-26 00:00:00,000","407","890"
"CGW3X","2017-03-23 00:00:00,000","545","991"
"CGW3X","2017-10-30 00:00:00,000","932","1063"
"CGW3X","2018-01-12 00:00:00,000","349","825"
"CGW3X","2017-08-29 00:00:00,000","710","1019"
"CGW3X","2018-04-24 00:00:00,000","437","1030"
"CGW3X","2017-01-31 00:00:00,000","64","265"
"CGW3X","2017-09-23 00:00:00,000","852","930"
"CGW3X","2017-11-19 00:00:00,000","186","1170"
"CGW3X","2017-11-02 00:00:00,000","1184","1190"
"CGW3X","2017-05-08 00:00:00,000","1071","1133"
"CGW3X","2017-02-26 00:00:00,000","1181","1198"
"03487","2017-08-02 00:00:00,000","158","832"
"03487","2017-05-08 00:00:00,000","711","1011"
"03487","2018-02-18 00:00:00,000","225","616"
"03487","2017-09-16 00:00:00,000","231","899"
"03487","2017-07-09 00:00:00,000","652","1163"
"03487","2017-06-29 00:00:00,000","884","893"
"03487","2017-06-15 00:00:00,000","779","956"
"03487","2018-01-05 00:00:00,000","676","920"
"03487","2017-05-15 00:00:00,000","397","1128"
"03487","2018-01-23 00:00:00,000","71","960"
"03487","2017-07-21 00:00:00,000","1104","1175"
"03487","2017-04-01 00:00:00,000","82","301"
"03487","2017-05-29 00:00:00,000","422","717"
"03487","2017-08-04 00:00:00,000","174","760"
"03487","2017-08-04 00:00:00,000","723","1125"
"03487","2017-05-20 00:00:00,000","97","304"
"03487","2018-04-24 00:00:00,000","1003","1086"
"03487","2017-10-17 00:00:00,000","724","823"
"03487","2017-10-05 00:00:00,000","235","913"
"03487","2017-11-20 00:00:00,000","381","1199"
"03487","2018-01-02 00:00:00,000","215","851"
"03487","2018-03-08 00:00:00,000","176","1111"
"03487","2017-05-11 00:00:00,000","44","755"
"03487","2017-12-03 00:00:00,000","819","1187"
"7MRZ6","2017-08-31 00:00:00,000","453","798"
"7MRZ6","2017-05-26 00:00:00,000","541","966"
"7MRZ6","2017-03-11 00:00:00,000","139","791"
"7MRZ6","2017-07-27 00:00:00,000","707","1114"
"7MRZ6","2018-03-11 00:00:00,000","847","908"
"7MRZ6","2017-04-25 00:00:00,000","177","639"
"7MRZ6","2017-09-26 00:00:00,000","484","644"
"7MRZ6","2017-08-23 00:00:00,000","643","845"
"7MRZ6","2017-05-18 00:00:00,000","730","855"
"72H2C","2017-01-06 00:00:00,000","439","621"
"72H2C","2017-09-20 00:00:00,000","717","798"
"72H2C","2017-04-29 00:00:00,000","247","665"
"72H2C","2018-04-19 00:00:00,000","442","521"
"72H2C","2017-12-02 00:00:00,000","872","971"
"72H2C","2018-01-03 00:00:00,000","43","46"
"72H2C","2017-08-27 00:00:00,000","1154","1174"
"72H2C","2017-04-28 00:00:00,000","140","488"
"72H2C","2017-06-07 00:00:00,000","157","911"
"72H2C","2018-03-19 00:00:00,000","412","869"
"72H2C","2017-06-14 00:00:00,000","487","855"
"FA4N5","2017-06-05 00:00:00,000","92","582"
"FA4N5","2018-02-04 00:00:00,000","334","803"
"FA4N5","2018-03-16 00:00:00,000","1147","1175"
"FA4N5","2018-03-03 00:00:00,000","712","939"
"FA4N5","2017-09-19 00:00:00,000","1169","1188"
"FA4N5","2017-10-31 00:00:00,000","572","872"
"FA4N5","2018-03-23 00:00:00,000","157","1083"
"FA4N5","2017-02-02 00:00:00,000","567","824"
"FA4N5","2017-05-10 00:00:00,000","20","67"
"FA4N5","2017-08-09 00:00:00,000","1101","1102"
"FA4N5","2018-04-30 00:00:00,000","440","718"
"FA4N5","2017-07-03 00:00:00,000","241","462"
"FA4N5","2017-11-17 00:00:00,000","39","1147"
"FA4N5","2017-01-10 00:00:00,000","267","289"
"FA4N5","2018-04-03 00:00:00,000","1048","1167"
"FA4N5","2017-02-21 00:00:00,000","102","451"
"FA4N5","2017-04-05 00:00:00,000","244","1189"
"FA4N5","2017-02-24 00:00:00,000","52","247"
"FA4N5","2017-03-18 00:00:00,000","393","413"
"3718M","2017-07-19 00:00:00,000","466","691"
"3718M","2017-04-02 00:00:00,000","549","721"
"3718M","2018-04-12 00:00:00,000","215","673"
"3718M","2017-12-23 00:00:00,000","693","1144"
"3718M","2018-02-10 00:00:00,000","428","691"
"3718M","2017-12-22 00:00:00,000","122","994"
"3718M","2017-03-16 00:00:00,000","1067","1085"
"3718M","2018-04-22 00:00:00,000","868","1011"
"3718M","2017-03-19 00:00:00,000","952","1110"
"3718M","2017-07-02 00:00:00,000","122","754"
"3718M","2017-07-09 00:00:00,000","215","598"
"3718M","2017-04-17 00:00:00,000","730","878"
"3718M","2017-11-14 00:00:00,000","321","826"
"3718M","2017-02-12 00:00:00,000","738","1198"
"3718M","2017-04-03 00:00:00,000","449","694"
"3718M","2018-01-16 00:00:00,000","579","637"
"3F8N0","2018-04-26 00:00:00,000","1183","1187"
"3F8N0","2017-08-16 00:00:00,000","193","258"
"3F8N0","2017-12-08 00:00:00,000","318","925"
"3F8N0","2018-01-25 00:00:00,000","432","902"
"3F8N0","2017-07-20 00:00:00,000","298","625"
"3F8N0","2017-03-05 00:00:00,000","199","383"
"3F8N0","2017-04-18 00:00:00,000","241","652"
"3F8N0","2017-05-19 00:00:00,000","148","891"
"3F8N0","2017-02-16 00:00:00,000","880","886"
"3F8N0","2017-06-23 00:00:00,000","1185","1195"
"3F8N0","2017-09-28 00:00:00,000","581","893"
"3F8N0","2017-04-24 00:00:00,000","912","928"
"3F8N0","2017-11-24 00:00:00,000","947","1036"
"3F8N0","2017-11-25 00:00:00,000","416","565"
"3F8N0","2017-12-06 00:00:00,000","165","562"
"3F8N0","2017-02-22 00:00:00,000","496","1084"
"3F8N0","2017-05-18 00:00:00,000","348","1083"
"3F8N0","2017-10-16 00:00:00,000","837","838"
"3F8N0","2017-01-31 00:00:00,000","1123","1186"
"3F8N0","2017-04-26 00:00:00,000","1018","1027"
"48100","2017-04-10 00:00:00,000","113","191"
"48100","2017-09-29 00:00:00,000","271","1016"
"48100","2018-02-12 00:00:00,000","1026","1200"
"48100","2018-04-05 00:00:00,000","1198","1199"
"48100","2017-06-02 00:00:00,000","601","826"
"48100","2018-03-22 00:00:00,000","67","356"
"48100","2017-09-08 00:00:00,000","1167","1194"
"48100","2018-02-07 00:00:00,000","963","1063"
"48100","2018-03-02 00:00:00,000","795","902"
"48100","2018-04-27 00:00:00,000","182","483"
"48100","2017-05-14 00:00:00,000","78","527"
"48100","2017-08-29 00:00:00,000","1043","1138"
"48100","2018-03-20 00:00:00,000","784","876"
"48100","2017-09-20 00:00:00,000","967","1009"
"48100","2017-07-01 00:00:00,000","1136","1163"
"48100","2017-11-22 00:00:00,000","431","606"
"48100","2017-09-24 00:00:00,000","312","596"
"48100","2018-01-26 00:00:00,000","346","886"
"48100","2017-11-28 00:00:00,000","791","1171"
"48100","2017-04-28 00:00:00,000","387","895"
"48100","2018-02-16 00:00:00,000","438","1183"
"48100","2017-05-01 00:00:00,000","495","1046"
"48100","2017-09-04 00:00:00,000","900","1016"
"48100","2017-08-24 00:00:00,000","954","1126"
"48100","2017-05-05 00:00:00,000","1001","1084"
"48100","2018-04-23 00:00:00,000","818","849"
"K3XEZ","2018-04-26 00:00:00,000","842","1065"
"K3XEZ","2017-10-23 00:00:00,000","504","657"
"K3XEZ","2017-06-25 00:00:00,000","30","460"
"K3XEZ","2017-12-23 00:00:00,000","36","1038"
"K3XEZ","2018-04-07 00:00:00,000","1102","1160"
"K3XEZ","2017-04-20 00:00:00,000","891","1054"
"K3XEZ","2017-06-26 00:00:00,000","751","863"
"K3XEZ","2017-12-05 00:00:00,000","803","958"
"K3XEZ","2017-09-12 00:00:00,000","1050","1194"
"K3XEZ","2017-07-05 00:00:00,000","281","667"
"K3XEZ","2017-07-03 00:00:00,000","533","1150"
"0Y6DA","2017-12-29 00:00:00,000","278","584"
"0Y6DA","2018-01-02 00:00:00,000","769","1172"
"0Y6DA","2017-03-23 00:00:00,000","418","565"
"0Y6DA","2017-02-11 00:00:00,000","38","193"
"XTE42","2018-02-05 00:00:00,000","1072","1134"
"XTE42","2017-05-07 00:00:00,000","281","829"
"XTE42","2017-03-20 00:00:00,000","203","583"
"XTE42","2017-01-01 00:00:00,000","1188","1199"
"XTE42","2017-09-17 00:00:00,000","138","1094"
"XTE42","2017-06-20 00:00:00,000","647","861"
"XTE42","2017-11-15 00:00:00,000","1085","1199"
"XTE42","2017-12-06 00:00:00,000","1099","1185"
"XTE42","2017-01-13 00:00:00,000","321","969"
"XTE42","2018-01-20 00:00:00,000","859","1002"
"XTE42","2018-01-18 00:00:00,000","1077","1092"
"XTE42","2018-01-09 00:00:00,000","486","1124"
"XTE42","2017-07-02 00:00:00,000","925","1038"
"XTE42","2017-06-16 00:00:00,000","520","1093"
"XTE42","2017-11-24 00:00:00,000","729","875"
"XTE42","2017-10-21 00:00:00,000","1135","1168"
"XTE42","2018-04-12 00:00:00,000","1082","1165"
"XTE42","2018-02-27 00:00:00,000","818","1136"
"XTE42","2017-04-27 00:00:00,000","974","994"
"XTE42","2017-01-17 00:00:00,000","548","1037"
"XTE42","2018-03-03 00:00:00,000","615","1186"
"XTE42","2018-01-03 00:00:00,000","74","604"
"XTE42","2017-03-20 00:00:00,000","751","875"
"XTE42","2018-04-04 00:00:00,000","643","904"
"XTE42","2017-04-20 00:00:00,000","556","869"
"XTE42","2017-10-26 00:00:00,000","1083","1128"
"XTE42","2018-03-07 00:00:00,000","1060","1179"
"XTE42","2017-06-06 00:00:00,000","442","587"
"XTE42","2017-11-15 00:00:00,000","1158","1176"
"XTE42","2017-10-07 00:00:00,000","471","813"
"P876D","2017-09-22 00:00:00,000","10","802"
"P876D","2017-03-26 00:00:00,000","835","933"
"P876D","2017-04-19 00:00:00,000","852","933"
"P876D","2018-04-23 00:00:00,000","401","473"
"P876D","2018-02-22 00:00:00,000","1060","1191"
"P876D","2017-06-06 00:00:00,000","1010","1105"
"P876D","2017-07-07 00:00:00,000","1061","1144"
"P876D","2017-04-20 00:00:00,000","98","389"
"P876D","2017-06-02 00:00:00,000","986","1014"
"P876D","2017-06-19 00:00:00,000","416","1145"
"P876D","2017-04-16 00:00:00,000","107","475"
"P876D","2018-04-20 00:00:00,000","6","877"
"P876D","2017-03-16 00:00:00,000","155","757"
"P876D","2018-01-19 00:00:00,000","562","953"
"P876D","2017-08-06 00:00:00,000","621","866"
"P876D","2017-09-12 00:00:00,000","693","974"
"P876D","2017-02-23 00:00:00,000","817","885"
"P876D","2017-06-06 00:00:00,000","239","288"
"P876D","2018-03-17 00:00:00,000","442","662"
"P876D","2017-06-09 00:00:00,000","399","465"
"P876D","2017-04-17 00:00:00,000","219","1017"
"P876D","2017-06-13 00:00:00,000","820","914"
"P876D","2017-06-01 00:00:00,000","490","956"
"P876D","2017-11-15 00:00:00,000","715","1118"
"P876D","2017-09-23 00:00:00,000","990","1085"
"P876D","2017-07-01 00:00:00,000","614","953"
"530Q6","2018-03-16 00:00:00,000","1013","1116"
"530Q6","2018-04-20 00:00:00,000","135","776"
"530Q6","2017-09-21 00:00:00,000","671","1043"
"530Q6","2017-02-12 00:00:00,000","820","1008"
"530Q6","2018-03-06 00:00:00,000","833","1198"
"530Q6","2017-01-26 00:00:00,000","1183","1191"
"530Q6","2017-03-03 00:00:00,000","89","159"
"530Q6","2017-10-12 00:00:00,000","437","715"
"530Q6","2017-12-31 00:00:00,000","151","239"
"530Q6","2018-02-11 00:00:00,000","53","159"
"530Q6","2017-05-05 00:00:00,000","730","1040"
"530Q6","2018-04-09 00:00:00,000","961","1091"
"530Q6","2017-06-03 00:00:00,000","524","560"
"530Q6","2017-08-15 00:00:00,000","609","1036"
"530Q6","2017-02-18 00:00:00,000","1020","1176"
"530Q6","2017-04-17 00:00:00,000","190","556"
"530Q6","2017-05-11 00:00:00,000","824","1017"
"2303S","2018-01-30 00:00:00,000","180","1071"
"2303S","2017-05-08 00:00:00,000","1075","1143"
"2303S","2017-11-20 00:00:00,000","1061","1119"
"2303S","2018-02-22 00:00:00,000","807","855"
"2303S","2018-03-12 00:00:00,000","779","1086"
"2303S","2017-11-09 00:00:00,000","1194","1199"
"I733Y","2017-08-07 00:00:00,000","1177","1200"
"I733Y","2017-03-15 00:00:00,000","207","784"
"I733Y","2018-01-12 00:00:00,000","774","1164"
"I733Y","2017-01-28 00:00:00,000","558","1189"
"I733Y","2017-02-21 00:00:00,000","408","1080"
"I733Y","2017-10-28 00:00:00,000","662","766"
"I733Y","2017-11-12 00:00:00,000","609","837"
"I733Y","2017-01-10 00:00:00,000","1130","1178"
"I733Y","2018-03-01 00:00:00,000","54","786"
"I733Y","2017-03-31 00:00:00,000","1182","1190"
"AD2A5","2017-11-17 00:00:00,000","741","1133"
"AD2A5","2017-10-31 00:00:00,000","891","1054"
"AD2A5","2017-02-10 00:00:00,000","1070","1194"
"AD2A5","2017-03-09 00:00:00,000","683","1189"
"AD2A5","2017-12-15 00:00:00,000","905","1054"
"AD2A5","2018-04-04 00:00:00,000","349","458"
"AD2A5","2017-09-16 00:00:00,000","195","441"
"F83PZ","2017-02-13 00:00:00,000","151","376"
"F83PZ","2018-02-01 00:00:00,000","161","449"
"F83PZ","2017-04-19 00:00:00,000","1016","1153"
"F83PZ","2017-02-09 00:00:00,000","948","1175"
"F83PZ","2017-01-16 00:00:00,000","633","691"
"F83PZ","2017-05-15 00:00:00,000","516","1154"
"F83PZ","2017-11-15 00:00:00,000","796","1084"
"F83PZ","2018-04-18 00:00:00,000","583","1045"
"F83PZ","2017-08-25 00:00:00,000","873","1002"
"F83PZ","2018-04-23 00:00:00,000","821","1148"
"F83PZ","2017-02-20 00:00:00,000","530","1193"
"F83PZ","2017-11-09 00:00:00,000","210","283"
"F83PZ","2017-11-17 00:00:00,000","1197","1199"
"F83PZ","2017-10-21 00:00:00,000","75","789"
"F83PZ","2018-03-11 00:00:00,000","100","915"
"F83PZ","2018-02-03 00:00:00,000","776","1169"
"F83PZ","2017-07-11 00:00:00,000","944","976"
"F83PZ","2018-03-20 00:00:00,000","828","1196"
"F83PZ","2017-10-07 00:00:00,000","1161","1164"
"F83PZ","2017-10-07 00:00:00,000","663","688"
"F83PZ","2017-10-22 00:00:00,000","834","860"
"F83PZ","2017-05-02 00:00:00,000","926","997"
"F83PZ","2017-07-13 00:00:00,000","654","1035"
"F83PZ","2017-02-07 00:00:00,000","510","554"
"F83PZ","2017-08-20 00:00:00,000","652","1029"
"F83PZ","2017-02-28 00:00:00,000","963","1151"
"F83PZ","2017-07-07 00:00:00,000","120","472"
"F83PZ","2017-02-19 00:00:00,000","1181","1188"
"F83PZ","2017-01-21 00:00:00,000","360","925"
"1AE2H","2017-11-07 00:00:00,000","1","1046"
"1AE2H","2018-01-31 00:00:00,000","903","984"
"1AE2H","2018-04-04 00:00:00,000","425","692"
"1AE2H","2018-01-09 00:00:00,000","461","944"
"1AE2H","2017-11-13 00:00:00,000","446","1064"
"1AE2H","2018-03-22 00:00:00,000","489","774"
"1AE2H","2017-10-27 00:00:00,000","1141","1161"
"1AE2H","2018-01-29 00:00:00,000","797","1086"
"1AE2H","2017-04-29 00:00:00,000","984","1115"
"1AE2H","2017-09-27 00:00:00,000","914","1107"
"1AE2H","2018-01-19 00:00:00,000","668","751"
"1AE2H","2017-04-30 00:00:00,000","685","949"
"1AE2H","2017-04-10 00:00:00,000","11","848"
"1AE2H","2017-07-23 00:00:00,000","79","163"
"1AE2H","2017-06-10 00:00:00,000","577","659"
"TQU5U","2018-04-27 00:00:00,000","607","875"
"TQU5U","2017-09-28 00:00:00,000","1159","1181"
"TQU5U","2017-01-01 00:00:00,000","381","1069"
"TQU5U","2017-11-12 00:00:00,000","237","1057"
"06V71","2017-12-24 00:00:00,000","1174","1181"
"06V71","2017-03-31 00:00:00,000","329","927"
"7YL50","2017-02-09 00:00:00,000","1123","1192"
"7YL50","2018-04-25 00:00:00,000","124","973"
"7YL50","2017-04-21 00:00:00,000","315","745"
"7YL50","2018-04-26 00:00:00,000","1172","1182"
"7YL50","2017-10-08 00:00:00,000","358","728"
"7YL50","2017-04-13 00:00:00,000","1104","1148"
"7YL50","2017-11-22 00:00:00,000","934","1158"
"7YL50","2017-03-30 00:00:00,000","787","1153"
"7YL50","2017-08-25 00:00:00,000","120","1007"
"7YL50","2017-02-03 00:00:00,000","856","858"
"7YL50","2018-01-23 00:00:00,000","571","641"
"7YL50","2017-10-22 00:00:00,000","1094","1198"
"7YL50","2018-03-15 00:00:00,000","1024","1143"
"YD4W4","2017-06-25 00:00:00,000","489","744"
"YD4W4","2017-10-02 00:00:00,000","485","672"
"YD4W4","2017-09-07 00:00:00,000","104","294"
"YD4W4","2017-02-11 00:00:00,000","1049","1090"
"YD4W4","2018-03-11 00:00:00,000","1168","1181"
"YD4W4","2018-04-05 00:00:00,000","156","903"
"YD4W4","2017-12-30 00:00:00,000","670","887"
"YD4W4","2018-01-03 00:00:00,000","1039","1176"
"YD4W4","2017-12-23 00:00:00,000","957","994"
"YD4W4","2017-04-12 00:00:00,000","754","960"
"7A4NF","2017-02-19 00:00:00,000","160","1115"
"7A4NF","2017-02-24 00:00:00,000","134","625"
"7A4NF","2018-01-13 00:00:00,000","370","764"
"7A4NF","2018-04-30 00:00:00,000","860","1143"
"7A4NF","2018-04-13 00:00:00,000","308","547"
"7A4NF","2018-04-25 00:00:00,000","937","1160"
"7A4NF","2017-01-21 00:00:00,000","62","777"
"7A4NF","2017-04-18 00:00:00,000","578","886"
"7A4NF","2018-01-01 00:00:00,000","375","436"
"7A4NF","2018-03-30 00:00:00,000","297","619"
"7A4NF","2017-03-27 00:00:00,000","700","1056"
"7A4NF","2018-04-09 00:00:00,000","498","1041"
"7A4NF","2017-06-20 00:00:00,000","556","571"
"7A4NF","2018-01-13 00:00:00,000","409","597"
"7A4NF","2017-03-24 00:00:00,000","473","873"
"7A4NF","2017-09-14 00:00:00,000","753","787"
"7A4NF","2017-06-11 00:00:00,000","237","350"
"7A4NF","2017-02-19 00:00:00,000","768","1173"
"7A4NF","2017-03-06 00:00:00,000","1172","1190"
"7A4NF","2017-05-28 00:00:00,000","105","934"
"7A4NF","2017-04-16 00:00:00,000","582","830"
"7A4NF","2018-04-05 00:00:00,000","927","1056"
"7A4NF","2017-06-25 00:00:00,000","298","627"
"7A4NF","2018-02-10 00:00:00,000","753","1140"
"7A4NF","2017-08-24 00:00:00,000","116","978"
"J2033","2017-10-03 00:00:00,000","225","1070"
"J2033","2018-01-22 00:00:00,000","641","934"
"J2033","2017-05-20 00:00:00,000","713","1053"
"J2033","2017-07-07 00:00:00,000","479","1146"
"J2033","2017-05-20 00:00:00,000","896","1042"
"J2033","2017-11-12 00:00:00,000","700","1087"
"J2033","2018-04-18 00:00:00,000","154","977"
"J2033","2017-10-06 00:00:00,000","185","465"
"J2033","2017-12-05 00:00:00,000","1067","1105"
"J2033","2018-01-31 00:00:00,000","253","816"
"J2033","2018-03-22 00:00:00,000","961","1042"
"J2033","2017-09-15 00:00:00,000","640","649"
"J2033","2017-09-05 00:00:00,000","1002","1091"
"J2033","2017-06-28 00:00:00,000","365","502"
"J2033","2017-09-09 00:00:00,000","336","941"
"J2033","2017-03-26 00:00:00,000","1132","1173"
"J2033","2017-07-01 00:00:00,000","125","287"
"J2033","2017-02-10 00:00:00,000","1035","1107"
"J2033","2017-01-01 00:00:00,000","242","955"
"J2033","2017-06-15 00:00:00,000","238","1165"
"J2033","2018-04-26 00:00:00,000","207","859"
"J2033","2017-03-11 00:00:00,000","557","909"
"344VM","2018-02-20 00:00:00,000","442","769"
"344VM","2017-06-01 00:00:00,000","683","1020"
"344VM","2017-01-31 00:00:00,000","86","208"
"344VM","2018-01-23 00:00:00,000","928","1064"
"344VM","2017-03-05 00:00:00,000","326","818"
"344VM","2017-09-15 00:00:00,000","814","939"
"344VM","2018-04-10 00:00:00,000","1169","1182"
"344VM","2018-04-10 00:00:00,000","821","1111"
"344VM","2017-01-25 00:00:00,000","315","1124"
"344VM","2017-10-03 00:00:00,000","482","691"
"344VM","2018-02-07 00:00:00,000","799","1143"
"344VM","2017-11-17 00:00:00,000","949","1130"
"344VM","2017-05-13 00:00:00,000","1181","1198"
"344VM","2017-03-24 00:00:00,000","253","972"
"344VM","2017-07-23 00:00:00,000","309","850"
"344VM","2017-11-15 00:00:00,000","1194","1199"
"344VM","2017-11-30 00:00:00,000","9","500"
"344VM","2017-04-29 00:00:00,000","183","980"
"344VM","2017-01-29 00:00:00,000","420","636"
"344VM","2018-01-15 00:00:00,000","1087","1195"
"X377L","2018-03-15 00:00:00,000","195","254"
"X377L","2017-07-21 00:00:00,000","793","933"
"X377L","2017-05-25 00:00:00,000","1051","1089"
"X377L","2018-02-23 00:00:00,000","249","292"
"X377L","2017-04-13 00:00:00,000","603","881"
"X377L","2018-01-22 00:00:00,000","875","994"
